Year,Month,Day,TA_F,SW_IN_F,VPD_F
2010,3,29,4.92,16.326,0.359
2010,3,30,4.832,52.248,0.203
2010,3,31,6.376,65.937,0.362
2010,4,1,6.972,190.989,1.635
2010,4,2,9.707,217.388,2.765
2010,4,3,12.726,193.135,3.478
2010,4,4,14.223,223.453,6.405
2010,4,5,12.167,203.328,7.755
2010,4,6,11.592,135.072,5.517
2010,4,7,11.599,132.061,2.53
2010,4,8,8.785,88.887,5.238
2010,4,9,9.563,32.738,1.32
2010,4,10,5.98,138.189,3.52
2010,4,11,7.276,120.331,5.406
2010,4,12,5.45,164.315,4.24
2010,4,13,4.973,285.498,4.4
2010,4,14,5.531,229.86,4.731
2010,4,15,4.134,192.939,3.366
2010,4,16,3.054,216.42,3.401
2010,4,17,2.171,84.859,2.261
2010,4,18,4.116,136.982,1.6
2010,4,19,5.938,145.153,2.415
2010,4,20,8.85,215.987,4.953
2010,4,21,9.215,221.848,4.305
2010,4,22,9.167,205.931,0.855
2010,4,23,8.862,93.933,0.467
2010,4,24,9.261,255.558,3.53
2010,4,25,9.23,163.645,2.772
2010,4,26,9.485,198.508,4.643
2010,4,27,6.779,114.217,3.075
2010,4,28,4.355,78.627,0.703
2010,4,29,6.143,237.256,3.955
2010,4,30,9.112,241.365,6.048
2010,5,1,12.997,316.064,8.278
2010,5,2,17.033,238.937,6.064
2010,5,3,18.805,133.065,4.759
2010,5,4,15.881,194.511,7.293
2010,5,5,14.302,225.711,6.723
2010,5,6,13.294,97.17,4.221
2010,5,7,10.178,329.322,6.214
2010,5,8,6.955,40.335,2.438
2010,5,9,6.203,149.26,1.777
2010,5,10,5.552,85.465,4.515
2010,5,11,6.873,319.638,6.01
2010,5,12,7.792,162.175,5.008
2010,5,13,9.246,344.207,7.467
2010,5,14,12.222,212.572,7.683
2010,5,15,10.654,171.183,4.406
2010,5,16,11.287,344.34,7.865
2010,5,17,13.337,338.233,8.057
2010,5,18,14.935,301.69,9.093
2010,5,19,10.262,54.233,2.192
2010,5,20,15.727,300.918,6.563
2010,5,21,13.522,349.6,9.853
2010,5,22,14.614,268.539,9.29
2010,5,23,17.486,320.923,9.709
2010,5,24,21.172,304.188,11.812
2010,5,25,24.968,261.728,15.775
2010,5,26,21.252,304.437,9.582
2010,5,27,14.691,352.865,9.555
2010,5,28,14.097,324.349,8.662
2010,5,29,16.632,158.436,9.454
2010,5,30,16.028,254.414,10.289
2010,5,31,14.497,348.37,10.358
2010,6,1,15.159,51.326,4.333
2010,6,2,17.652,229.483,7.776
2010,6,3,12.543,37.674,1.03
2010,6,4,16.384,213.349,6.603
2010,6,5,14.148,50.539,1.479
2010,6,6,13.615,34.244,1.038
2010,6,7,14.42,333.417,6.658
2010,6,8,12.238,233.109,4.697
2010,6,9,14.016,322.988,7.933
2010,6,10,13.309,147.022,5.531
2010,6,11,15.689,325.266,8.081
2010,6,12,17.027,197.964,6.671
2010,6,13,16.715,265.067,5.049
2010,6,14,15.4,123.893,4.725
2010,6,15,14.888,371.706,11.281
2010,6,16,17.069,262.618,11.594
2010,6,17,15.37,172.191,4.415
2010,6,18,21.422,290.303,12.56
2010,6,19,23.276,334.37,14.892
2010,6,20,20.61,179.847,3.766
2010,6,21,20.641,302.145,10.396
2010,6,22,20.608,326.355,13.826
2010,6,23,16.131,43.547,2.33
2010,6,24,19.086,170.81,2.469
2010,6,25,18.733,309.607,11.311
2010,6,26,17.867,225.787,7.409
2010,6,27,18.212,293.998,8.482
2010,6,28,15.585,39.359,1.431
2010,6,29,18.229,172.751,2.575
2010,6,30,16.308,294.999,7.795
2010,7,1,15.114,293.408,7.371
2010,7,2,16.921,327.004,8.935
2010,7,3,20.639,312.887,10.713
2010,7,4,24.188,266.269,13.214
2010,7,5,24.978,259.266,12.764
2010,7,6,23.764,240.616,5.449
2010,7,7,23.439,287.917,6.837
2010,7,8,22.527,260.459,7.034
2010,7,9,23.72,247.76,8.719
2010,7,10,21.736,68.782,1.396
2010,7,11,20.876,115.673,2.064
2010,7,12,22.453,299.907,7.325
2010,7,13,22.03,256.05,5.225
2010,7,14,19.773,125.779,2.653
2010,7,15,22.783,276.98,11.199
2010,7,16,21.753,178.623,6.65
2010,7,17,24.49,302.248,12.584
2010,7,18,22.586,273.416,10.034
2010,7,19,21.22,125.395,7.794
2010,7,20,20.672,214.941,8.546
2010,7,21,21.015,269.441,9.446
2010,7,22,18.209,271.711,2.34
2010,7,23,20.606,322.026,11.363
2010,7,24,20.399,75.19,7.873
2010,7,25,20.624,229.695,7.567
2010,7,26,18.653,182.665,9.473
2010,7,27,20.667,330.586,12.829
2010,7,28,23.527,279.362,14.765
2010,7,29,21.567,281.02,10.396
2010,7,30,16.739,269.856,8.025
2010,7,31,17.548,210.66,9.209
2010,8,1,18.143,205.891,8.607
2010,8,2,19.15,300.181,10.3
2010,8,3,18.912,138.322,2.776
2010,8,4,21.463,214.457,3.098
2010,8,5,23.643,148.216,5.689
2010,8,6,20.897,223.172,9.398
2010,8,7,15.346,288.536,8.926
2010,8,8,18.621,220.811,10.303
2010,8,9,20.764,152.314,5.866
2010,8,10,21.672,251.934,9.803
2010,8,11,19.882,260.849,10.062
2010,8,12,17.955,233.826,8.948
2010,8,13,18.337,277.57,8.55
2010,8,14,19.72,275.52,10.593
2010,8,15,19.57,277.522,10.699
2010,8,16,18.175,34.678,3.599
2010,8,17,21.787,258.068,9.99
2010,8,18,20.296,225.518,10.01
2010,8,19,20.023,280.49,8.745
2010,8,20,17.711,268.752,7.479
2010,8,21,17.334,251.709,9.018
2010,8,22,17.094,51.187,6.089
2010,8,23,17.848,106.631,7.295
2010,8,24,17.743,275.627,7.681
2010,8,25,16.001,89.533,3.688
2010,8,26,18.295,140.071,3.715
2010,8,27,17.344,243.006,7.205
2010,8,28,17.492,233.814,7.53
2010,8,29,22.523,259.364,10.937
2010,8,30,24.419,255.023,13.368
2010,8,31,24.465,225.624,8.801
2010,9,1,26.433,235.419,13.724
2010,9,2,25.798,230.516,12.713
2010,9,3,24.254,177.907,8.447
2010,9,4,19.935,118.583,3.568
2010,9,5,16.389,199.109,8.909
2010,9,6,15.929,233.196,8.681
2010,9,7,18.255,91.414,7.595
2010,9,8,16.767,88.528,1.849
2010,9,9,14.372,158.798,2.966
2010,9,10,12.724,78.959,2.936
2010,9,11,14.062,236.285,6.514
2010,9,12,11.816,160.11,5.189
2010,9,13,11.977,70.929,3.911
2010,9,14,12.425,94.842,1.087
2010,9,15,11.916,152.554,3.066
2010,9,16,12.431,172.771,5.003
2010,9,17,11.747,156.057,3.349
2010,9,18,12.002,228.452,4.841
2010,9,19,12.956,124.863,2.81
2010,9,20,12.774,199.593,5.709
2010,9,21,12.468,149.834,6.906
2010,9,22,19.012,105.413,7.458
2010,9,23,13.001,133.276,6.373
2010,9,24,11.292,19.029,1.237
2010,9,25,19.216,90.116,6.613
2010,9,26,11.678,43.432,4.28
2010,9,27,12.897,77.214,3.85
2010,9,28,18.263,62.92,1.819
2010,9,29,19.56,142.483,4.614
2010,9,30,17.905,72.026,2.493
2010,10,1,19.062,61.5,1.843
2010,10,2,11.632,188.776,4.019
2010,10,3,9.109,152.256,4.645
2010,10,4,9.285,154.671,4.112
2010,10,5,11.169,180.076,4.417
2010,10,6,10.904,67.62,3.198
2010,10,7,10.477,41.068,0.925
2010,10,8,10.272,166.59,4.699
2010,10,9,6.569,117.084,4.923
2010,10,10,7.754,143.745,5.386
2010,10,11,7.407,173.983,3.727
2010,10,12,6.503,153.115,2.642
2010,10,13,7.264,157.1,3.103
2010,10,14,6.544,111.712,2.028
2010,10,15,7.576,9.815,0.481
2010,10,16,8.395,42.176,0.458
2010,10,17,9.089,130.898,4.125
2010,10,18,5.728,84.374,4.073
2010,10,19,4.525,138.294,3.289
2010,10,20,6.737,112.959,2.788
2010,10,21,7.898,41.402,0.489
2010,10,22,4.055,90.567,2.608
2010,10,23,3.835,141.903,3.606
2010,10,24,3.607,126.994,2.417
2010,10,25,6.824,23.582,1.575
2010,10,26,10.022,60.623,0.796
2010,10,27,14.223,12.824,0.4
2010,10,28,13.975,111.175,3.913
2010,10,29,8.019,64.43,3.186
2010,10,30,2.838,81.689,3.062
2010,10,31,0.932,34.941,2.021
2010,11,1,2.249,76.187,1.898
2010,11,2,0.261,108.828,2.233
2010,11,3,0.565,124.571,1.169
2010,11,4,3.119,34.329,0.813
2010,11,5,12.978,15.187,0.337
2010,11,6,5.628,16.568,1.794
2010,11,7,3.19,25.442,1.521
2010,11,8,8.578,16.051,0.236
2010,11,9,7.212,37.802,0.572
2010,11,10,4.047,85.593,4.037
2010,11,11,2.264,113.118,3.286
2010,11,12,2.002,105.507,1.774
2010,11,13,3.545,104.976,1.544
2010,11,14,2.377,94.888,1.737
2010,11,15,4.443,18.083,1.058
2010,11,16,6.024,30.137,0.28
2010,11,17,7.702,12.65,0.264
2010,11,18,4.106,60.945,2.435
2010,11,19,-1.157,96.977,2.593
2010,11,20,-0.483,60.382,2.195
2010,11,21,-3.598,98.925,2.211
2010,11,22,-1.034,7.288,1.027
2010,11,23,2.204,8.653,0.116
2010,11,24,-0.271,56.15,1.433
2010,11,25,-2.493,82.813,1.838
2010,11,26,-2.43,11.509,0.489
2010,11,27,-3.527,33.735,0.448
2010,11,28,-3.274,89.075,1.328
2010,11,29,-2.619,64.144,1.058
2010,11,30,-0.99,51.234,0.66
2010,12,1,2.061,39.143,0.82
2010,12,2,4.475,13.005,0.187
2010,12,3,1.366,24.44,0.155
2010,12,4,4.853,27.81,0.134
2010,12,5,0.496,24.7,0.187
2010,12,6,-1.287,16.679,0.318
2010,12,7,-3.699,44.283,0.984
2010,12,8,-6.814,38.238,0.811
2010,12,9,-8.743,78.122,0.671
2010,12,10,-10.149,76.957,0.685
2010,12,11,-4.442,29.611,0.819
2010,12,12,-2.801,29.139,0.668
2010,12,13,9.396,8.514,0.211
2010,12,14,3.408,35.272,0.185
2010,12,15,-5.248,19.079,0.495
2010,12,16,-8.523,65.044,0.965
2010,12,17,-6.176,64.16,1.238
2010,12,18,-7.052,66.286,1.009
2010,12,19,-6.03,82.275,0.731
2010,12,20,-4.363,21.096,0.853
2010,12,21,1.39,25.478,0.792
2010,12,22,0.386,16.481,1.042
2010,12,23,-0.046,44.866,1.288
2010,12,24,-4.342,78.363,1.177
2010,12,25,-6.843,74.97,0.957
2010,12,26,-5.509,28.188,0.798
2010,12,27,-2.738,10.16,0.876
2010,12,28,-7.322,83.751,1.326
2010,12,29,-6.486,71.992,1.317
2010,12,30,-2.99,38.242,1.596
2010,12,31,-0.647,36.123,1.023
2011,1,1,2.323,27.645,0.734
2011,1,2,2.336,12.945,0.121
2011,1,3,-3.171,89.361,1.385
2011,1,4,-5.301,77.603,1.816
2011,1,5,-6.598,85.007,1.491
2011,1,6,-8.413,81.925,0.807
2011,1,7,-7.282,48.441,0.824
2011,1,8,-2.687,20.347,0.589
2011,1,9,-2.877,82.043,1.512
2011,1,10,-1.721,82.312,1.789
2011,1,11,-5.748,74.681,0.842
2011,1,12,-3.217,6.204,0.658
2011,1,13,-1.143,60.324,1.512
2011,1,14,-4.691,57.28,1.19
2011,1,15,-7.776,80.63,0.791
2011,1,16,-6.389,69.111,1.009
2011,1,17,-11.387,95.804,0.79
2011,1,18,-6.455,21.626,0.562
2011,1,19,-2.347,43.529,0.369
2011,1,20,-8.134,88.655,0.972
2011,1,21,-8.562,17.718,0.526
2011,1,22,-11.754,108.32,0.925
2011,1,23,-14.983,80.637,0.664
2011,1,24,-19.329,110.93,0.563
2011,1,25,-15.896,34.376,0.463
2011,1,26,-12.861,52.619,0.43
2011,1,27,-7.398,25.23,0.725
2011,1,28,-7.033,103.632,1.127
2011,1,29,-5.893,60.766,0.816
2011,1,30,-7.197,49.665,0.446
2011,1,31,-13.219,121.811,0.719
2011,2,1,-12.897,36.066,0.414
2011,2,2,-11.964,11.075,0.343
2011,2,3,-9.697,114.359,0.666
2011,2,4,-7.568,116.341,1.269
2011,2,5,-5.171,123.755,1.612
2011,2,6,-1.345,70.258,1.526
2011,2,7,-4.658,83.972,1.372
2011,2,8,-2.233,32.662,0.431
2011,2,9,-9.773,121.698,1.154
2011,2,10,-10.308,109.926,0.921
2011,2,11,-12.31,141.511,0.834
2011,2,12,-6.888,62.461,1.281
2011,2,13,-7.426,101.514,1.137
2011,2,14,-0.512,40.553,0.599
2011,2,15,-9.567,151.039,1.103
2011,2,16,-8.148,100.313,1.355
2011,2,17,-2.067,123.582,1.773
2011,2,18,2.121,16.478,1.325
2011,2,19,-0.39,111.69,1.652
2011,2,20,-5.671,121.071,1.681
2011,2,21,-10.282,129.696,0.985
2011,2,22,-8.381,153.484,1.539
2011,2,23,-7.787,158.403,1.48
2011,2,24,-6.643,155.35,1.8
2011,2,25,-1.997,26.123,0.921
2011,2,26,-9.45,146.801,1.231
2011,2,27,-12.311,147.359,0.658
2011,2,28,-3.485,16.46,0.378
2011,3,1,-4.733,173.293,1.808
2011,3,2,-3.422,81.622,1.579
2011,3,3,-13.051,178.684,0.872
2011,3,4,-10.828,167.115,1.152
2011,3,5,1.768,20.648,1.236
2011,3,6,6.169,40.894,0.462
2011,3,7,-0.114,34.73,0.213
2011,3,8,-5.126,251.39,2.415
2011,3,9,-6.052,226.221,2.056
2011,3,10,-2.965,59.255,1.138
2011,3,11,4.946,36.729,0.387
2011,3,12,4.057,57.828,0.429
2011,3,13,2.634,118.269,3.109
2011,3,14,-3.057,186.555,2.397
2011,3,15,-1.088,216.375,2.956
2011,3,16,0.88,50.1,1.118
2011,3,17,4.043,186.081,2.898
2011,3,18,5.751,148.384,3.007
2011,3,19,-1.635,229.517,3.198
2011,3,20,-2.037,232.742,3.577
2011,3,21,-2.478,86.631,2.077
2011,3,22,-0.269,86.65,1.318
2011,3,23,-0.291,96.572,1.458
2011,3,24,-1.184,186.998,2.947
2011,3,25,-2.411,198.353,2.465
2011,3,26,-3.694,236.307,2.475
2011,3,27,-4.496,248.929,2.57
2011,3,28,-2,236.045,2.99
2011,3,29,1.882,248.8,3.867
2011,3,30,1.364,190.008,3.284
2011,3,31,2.166,203.133,3.655
2011,4,1,-0.498,15.253,0.89
2011,4,2,2.27,161.157,2.898
2011,4,3,3.343,267.689,4.388
2011,4,4,1.61,90.757,2.4
2011,4,5,5.473,27.215,0.423
2011,4,6,1.236,254.989,3.293
2011,4,7,-0.345,280.371,3.219
2011,4,8,-0.279,280.79,3.478
2011,4,9,3.696,252.434,4.121
2011,4,10,5.437,244.462,4.099
2011,4,11,9.946,43.488,1.59
2011,4,12,9.081,279.677,5.276
2011,4,13,3.962,46.9,2.513
2011,4,14,6.505,258.213,3.294
2011,4,15,-0.742,300.794,3.616
2011,4,16,0.247,196.947,3.347
2011,4,17,5.417,83.574,0.879
2011,4,18,5.233,221.935,3.674
2011,4,19,4.951,272.953,4.759
2011,4,20,1.027,27.038,1.803
2011,4,21,3.848,157.433,2.442
2011,4,22,4.451,282.937,4.751
2011,4,23,3.145,88.355,1.91
2011,4,24,8.992,192.633,3.543
2011,4,25,8.337,269.229,4.568
2011,4,26,7.34,52.529,0.413
2011,4,27,10.088,59.22,1.152
2011,4,28,15.726,89.751,1.666
2011,4,29,14.519,266.469,6.825
2011,4,30,9.392,244.106,5.582
2011,5,1,8.329,320.422,5.456
2011,5,2,9.525,293.719,5.98
2011,5,3,10.602,144.641,5.037
2011,5,4,9.442,24.082,0.665
2011,5,5,8.333,59.143,0.323
2011,5,6,8.439,204.249,4.061
2011,5,7,10.935,220.115,3.391
2011,5,8,10.461,317.457,4.468
2011,5,9,10.005,151.076,5.324
2011,5,10,6.643,93.661,0.898
2011,5,11,10.235,146.475,4.584
2011,5,12,10.948,248.73,4.872
2011,5,13,11.736,305.743,4.748
2011,5,14,9.922,43.192,0.97
2011,5,15,7.846,45.374,0.263
2011,5,16,5.275,50.638,0.248
2011,5,17,9.129,65.205,1.93
2011,5,18,14.161,110.701,3.592
2011,5,19,13.964,84.948,2.098
2011,5,20,15.221,65.924,1.653
2011,5,21,11.864,90.348,1.869
2011,5,22,10.462,235.63,5.737
2011,5,23,8.605,43.504,2.08
2011,5,24,15.149,88.721,2.115
2011,5,25,15.836,295.099,7.195
2011,5,26,15.703,292.866,5.802
2011,5,27,17.407,195.183,3.301
2011,5,28,16.491,71.867,3.377
2011,5,29,17.926,123.358,3.401
2011,5,30,20.294,296.016,10.173
2011,5,31,17.504,317.93,10.459
2011,6,1,18.995,173.29,7.168
2011,6,2,15.453,115.987,7.994
2011,6,3,11.791,226.985,6.417
2011,6,4,11.933,279.024,5.862
2011,6,5,14.624,296.838,6.826
2011,6,6,16.504,325.255,8.477
2011,6,7,18.113,242.654,8.99
2011,6,8,20.44,262.182,9.863
2011,6,9,21.849,243.176,6.75
2011,6,10,17.282,331.497,9.207
2011,6,11,15.912,276.548,10.293
2011,6,12,10.308,49.483,2.563
2011,6,13,10.056,119.228,0.995
2011,6,14,13.219,78.082,5.925
2011,6,15,16.425,280.355,9.533
2011,6,16,17.417,322.991,7.408
2011,6,17,20.256,315.094,8.629
2011,6,18,15.534,68.414,0.498
2011,6,19,15.225,333.493,5.88
2011,6,20,16.744,309.488,8.832
2011,6,21,17.934,322.28,10.086
2011,6,22,18.018,301.955,8.884
2011,6,23,17.084,212.213,8.164
2011,6,24,15.967,111.618,9.34
2011,6,25,12.836,46.895,1.678
2011,6,26,17.145,179.29,4.13
2011,6,27,19.63,320.127,8.789
2011,6,28,20.135,231.298,9.325
2011,6,29,17.459,70.276,2.529
2011,6,30,16.985,209.896,2.702
2011,7,1,18.069,191.338,6.157
2011,7,2,19.472,277.835,8.997
2011,7,3,19.182,99.16,5.922
2011,7,4,19.834,164.144,3.813
2011,7,5,21.605,314.835,11.34
2011,7,6,22.748,298.678,12.734
2011,7,7,20.403,292.226,9.536
2011,7,8,19.099,298.783,10.845
2011,7,9,18.197,253.22,5.658
2011,7,10,21.092,339.382,13.979
2011,7,11,23.101,283.195,11.32
2011,7,12,21.319,250.392,3.576
2011,7,13,19.911,263.128,8.435
2011,7,14,17.517,307.445,10.187
2011,7,15,18.566,305.134,10.505
2011,7,16,21.272,314.02,10.853
2011,7,17,24.058,281.545,16.421
2011,7,18,24.392,251.926,12.455
2011,7,19,21.668,313.554,13.325
2011,7,20,22.535,278.772,15.108
2011,7,21,25.995,149.447,13.543
2011,7,22,24.078,277.163,5.933
2011,7,23,24.776,264.912,12.754
2011,7,24,20.098,262.601,9.612
2011,7,25,19.41,248.968,11.045
2011,7,26,16.145,52.551,3.119
2011,7,27,16.457,228.636,1.036
2011,7,28,19.366,276.971,7.986
2011,7,29,19.559,114.768,6.076
2011,7,30,19.072,209.485,3.717
2011,7,31,19.968,322.975,10.271
2011,8,1,20.43,300.17,8.594
2011,8,2,17.003,113.42,1.06
2011,8,3,18.239,178.896,4.09
2011,8,4,17.594,148.913,2.661
2011,8,5,18.426,261.488,6.696
2011,8,6,21.588,253.907,9.165
2011,8,7,19.408,50.073,1.797
2011,8,8,19.085,189.321,3.294
2011,8,9,19.532,248.141,8.972
2011,8,10,15.203,48.473,1.764
2011,8,11,17.269,152.329,4.355
2011,8,12,18.107,204.031,6.506
2011,8,13,20.24,260.723,9.12
2011,8,14,20.172,204.178,6.78
2011,8,15,19.053,81.385,6.094
2011,8,16,15.536,69.477,0.611
2011,8,17,18.325,295.851,7.597
2011,8,18,19.998,277.321,9.529
2011,8,19,21.45,252.808,7.742
2011,8,20,19.927,194.769,3.072
2011,8,21,20.746,193.404,4.018
2011,8,22,18.578,179.634,4.518
2011,8,23,15.568,250.341,7.063
2011,8,24,18.974,209.413,9.646
2011,8,25,20.545,76.056,6.384
2011,8,26,20.394,231.352,6.466
2011,8,27,19.645,200.633,6.197
2011,8,28,18.629,19.126,0.567
2011,8,29,17.115,240.628,6.166
2011,8,30,17.129,233.58,7.778
2011,8,31,17.324,249.383,7.28
2011,9,1,16.249,210.374,6.216
2011,9,2,16.675,255.429,6.758
2011,9,3,18.736,128.924,4.904
2011,9,4,19.933,128.548,3.537
2011,9,5,20.404,62.32,2.496
2011,9,6,16.118,152.608,3.559
2011,9,7,12.719,60.935,2.313
2011,9,8,14.53,179.399,2.922
2011,9,9,17.216,179.681,6.796
2011,9,10,13.245,250.685,7.218
2011,9,11,13.252,237.468,5.881
2011,9,12,17.909,206.683,5.679
2011,9,13,18.281,213.44,2.449
2011,9,14,19.258,124.178,4.542
2011,9,15,14.856,36.047,0.793
2011,9,16,9.844,188.976,4.555
2011,9,17,10.558,235.18,5.746
2011,9,18,11.125,202.819,5.246
2011,9,19,11.411,220.034,4.74
2011,9,20,11.233,69.782,1.944
2011,9,21,15.455,195.598,5.122
2011,9,22,16.161,33.247,1.755
2011,9,23,18.719,139.774,2.465
2011,9,24,17.077,54.28,0.566
2011,9,25,20.1,158.699,5.057
2011,9,26,18.873,187.509,6.129
2011,9,27,15.659,198.038,6.248
2011,9,28,13.008,126.191,4.692
2011,9,29,14.889,84.417,3.484
2011,9,30,16.69,175.833,4.505
2011,10,1,12.92,19.063,0.979
2011,10,2,12.404,24.985,1.113
2011,10,3,12.194,53.589,0.952
2011,10,4,11.613,23.603,0.47
2011,10,5,7.509,124.503,3.112
2011,10,6,4.132,190.935,4.849
2011,10,7,4.502,179.412,3.6
2011,10,8,15.47,169.489,6.283
2011,10,9,19.419,169.17,10.194
2011,10,10,16.793,165.326,8.707
2011,10,11,9.41,144.561,4.311
2011,10,12,8.38,86.472,2.495
2011,10,13,10.684,22.472,0.799
2011,10,14,15.032,31.947,0.502
2011,10,15,13.138,77.843,2.481
2011,10,16,10.573,103.876,4.514
2011,10,17,10.2,140.82,3.972
2011,10,18,10.556,107.512,4.518
2011,10,19,9.84,62.104,3.063
2011,10,20,11.553,22.759,0.402
2011,10,21,11.029,94.194,2.634
2011,10,22,9.244,48.45,1.885
2011,10,23,8.31,125.792,2.696
2011,10,24,8.31,111.892,2.735
2011,10,25,8.003,63.843,1.356
2011,10,26,5.535,133.603,3.552
2011,10,27,2.65,64.579,2.947
2011,10,28,2.069,121.171,3.323
2011,10,29,0.686,97.408,2.101
2011,10,30,1.087,67.88,1.406
2011,10,31,1.609,122.399,2.246
2011,11,1,3.748,105.803,1.939
2011,11,2,2.632,124.974,1.207
2011,11,3,6.166,82.241,1.459
2011,11,4,3.391,94.21,2.267
2011,11,5,0.605,122.391,2.525
2011,11,6,1.731,121.516,2.407
2011,11,7,3.392,116.636,1.874
2011,11,8,7.521,116.238,3.039
2011,11,9,6.44,84.109,1.926
2011,11,10,10.94,24.039,0.717
2011,11,11,6.614,26.68,0.827
2011,11,12,3.194,78.149,3.41
2011,11,13,5.012,84.192,1.426
2011,11,14,10.273,61.148,2.955
2011,11,15,10.94,29.569,2.866
2011,11,16,6.317,84.198,1.112
2011,11,17,5.162,58.656,1.623
2011,11,18,-0.128,66.894,2.25
2011,11,19,2.221,48.134,2.896
2011,11,20,6.822,42.524,3.34
2011,11,21,-1.982,97.162,2.358
2011,11,22,-3.426,95.112,1.617
2011,11,23,-3.361,9.203,0.89
2011,11,24,-4.009,80.301,0.665
2011,11,25,2.732,81.334,1.394
2011,11,26,3.791,32.744,1.357
2011,11,27,2.707,20.764,0.917
2011,11,28,9.013,11.48,1.624
2011,11,29,6.766,31.962,1.064
2011,11,30,10.586,27.145,0.672
2011,12,1,2.48,86.946,2.191
2011,12,2,-1.499,65.471,1.521
2011,12,3,-1.421,84.435,1.122
2011,12,4,1.776,79.877,1.07
2011,12,5,5.246,42.823,0.941
2011,12,6,5.65,12.038,0.303
2011,12,7,1.58,10.311,0.102
2011,12,8,-0.19,66.929,1.265
2011,12,9,0.902,39.18,2.194
2011,12,10,-1.134,32.196,1.548
2011,12,11,-7.005,77.595,1.11
2011,12,12,-1.394,76.523,1.445
2011,12,13,-2.184,60.857,0.87
2011,12,14,-1.288,45.284,1.377
2011,12,15,2.223,4.272,0.739
2011,12,16,3.338,65.391,1.053
2011,12,17,-4.812,56.076,1.939
2011,12,18,-10.57,80.83,1.143
2011,12,19,-5.161,39.822,1.641
2011,12,20,-5.005,76.04,1.763
2011,12,21,-1.145,6.198,0.98
2011,12,22,1.211,47.912,0.465
2011,12,23,-1.229,15.919,0.27
2011,12,24,-11.576,60.91,0.756
2011,12,25,-8.351,33.8,0.8
2011,12,26,-3.868,39.037,0.703
2011,12,27,-1.069,52.98,1.226
2011,12,28,3.66,20.589,0.83
2011,12,29,-9.771,83.663,0.99
2011,12,30,-7.947,70.736,1.052
2011,12,31,0.49,6.334,0.428
2012,1,1,-1.383,35.684,0.374
2012,1,2,2.402,41.243,0.627
2012,1,3,-7.778,78.76,1.404
2012,1,4,-11.513,75.426,1.228
2012,1,5,-5.777,34.023,1.728
2012,1,6,-8.039,44.519,0.969
2012,1,7,-2.881,41.316,0.208
2012,1,8,-2.506,33.933,1.019
2012,1,9,-6.066,62.498,1.455
2012,1,10,-1.727,40.785,1.479
2012,1,11,-11.074,86.766,1.261
2012,1,12,-8.226,13.81,0.829
2012,1,13,-0.615,13.39,0.252
2012,1,14,-8.168,50.962,0.936
2012,1,15,-15.824,94.283,0.584
2012,1,16,-10.669,90.571,0.987
2012,1,17,-1.839,27.669,1.066
2012,1,18,-3.708,79.913,1.114
2012,1,19,-12.802,97.648,0.794
2012,1,20,-6.979,44.082,0.574
2012,1,21,-14.698,39.317,0.358
2012,1,22,-13.348,94.911,0.669
2012,1,23,-2.247,23.132,0.96
2012,1,24,4.954,30.93,0.414
2012,1,25,-2.081,72.175,1.276
2012,1,26,-4.672,101.959,1.873
2012,1,27,-1.984,9.301,0.702
2012,1,28,-1.861,87.701,1.366
2012,1,29,-0.665,111.119,2.242
2012,1,30,-6.22,88.877,1.072
2012,1,31,-8.963,69.703,0.827
2012,2,1,-2.904,15.553,0.248
2012,2,2,-6.715,91.007,0.709
2012,2,3,-9.217,91.903,0.826
2012,2,4,-7.344,101.232,0.844
2012,2,5,-10.2,127.02,0.782
2012,2,6,-0.693,66.938,1.945
2012,2,7,-3.69,130.03,1.337
2012,2,8,-8.063,133.451,1.348
2012,2,9,-5.126,130.359,1.417
2012,2,10,-2.774,132.228,1.871
2012,2,11,-4.517,40.662,0.497
2012,2,12,-14.047,143.189,0.665
2012,2,13,-13.527,121.056,0.738
2012,2,14,-7.088,128.374,1.391
2012,2,15,-0.695,126.355,1.66
2012,2,16,-0.069,68.314,1.325
2012,2,17,0.847,27.104,0.319
2012,2,18,-0.68,92.932,1.892
2012,2,19,-3.115,157.424,2.201
2012,2,20,-5.677,161.254,1.971
2012,2,21,-3.882,142.433,1.919
2012,2,22,1.4,48.656,1.089
2012,2,23,1.405,29.042,0.509
2012,2,24,0.617,83.786,2.029
2012,2,25,0.446,59.547,1.33
2012,2,26,-4.576,176.012,1.945
2012,2,27,-7.265,76.407,0.996
2012,2,28,-4.162,161.296,1.03
2012,2,29,-5.001,176.866,1.126
2012,3,1,-8.481,31.289,0.989
2012,3,2,-6.259,167.511,1.455
2012,3,3,-0.938,24.249,0.43
2012,3,4,0.392,101.794,2.281
2012,3,5,-3.46,111.474,1.404
2012,3,6,-5.599,195.288,1.805
2012,3,7,0.268,155.287,2.77
2012,3,8,10.127,177.717,4.486
2012,3,9,1.078,201.326,2.507
2012,3,10,-3.666,194.765,2.717
2012,3,11,0.776,156.962,3.182
2012,3,12,4.084,198.796,3.786
2012,3,13,4.148,70.167,2.411
2012,3,14,-1.622,29.499,0.24
2012,3,15,-0.853,99.29,1.371
2012,3,16,-0.555,28.989,0.857
2012,3,17,3.915,212.366,2.809
2012,3,18,10.743,151.701,4.848
2012,3,19,9.856,150.71,4.057
2012,3,20,12.105,212.398,4.289
2012,3,21,16.453,217.989,6.016
